source_ip_address,source_port_number,destination_ip_address,destination_port_number,window_size,is_cwr,transport_protocol,is_ece,sequence_number,destination_mac_address,network_protocol,is_syn,is_urg,is_psh,is_ack,source_mac_address,acknowledge_number,ip_identifier,is_rst,ttl,total_ip_packet_length,is_fin,attack_flag,attack_step,attack_name
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008451009,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416977618,52160,0,117,52,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,27469,0,1,61,0,0,benign,normal
10.71.64.113,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,c4:bd:e5:11:c3:53,-1,27470,0,1,62,0,0,benign,normal
10.71.65.43,58058,255.255.255.255,8610,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,d4:d8:53:22:44:53,-1,48334,0,128,44,0,0,benign,normal
10.71.65.43,58058,255.255.255.255,8610,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,d4:d8:53:22:44:53,-1,48335,0,128,44,0,0,benign,normal
10.71.64.16,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,aa:a6:55:e9:83:e1,-1,36438,0,1,68,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23781,0,128,172,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39332,362,0,TCP,0,813165309,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3448541470,59768,0,117,216,0,0,benign,normal
10.71.65.58,39332,216.58.200.234,443,501,0,TCP,0,3448541470,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,813165473,45161,0,64,87,0,0,benign,normal
10.71.65.58,39332,216.58.200.234,443,501,0,TCP,0,3448541505,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,813165473,45162,0,64,87,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39332,362,0,TCP,0,813165473,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3448541505,59769,0,117,52,0,0,benign,normal
216.58.200.234,443,10.71.65.58,39332,362,0,TCP,0,813165473,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3448541540,59770,0,117,52,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008451009,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,3416977618,52161,0,117,348,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416977618,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008451305,55784,0,64,87,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008451305,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416977653,52162,0,117,52,0,0,benign,normal
10.71.123.75,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,c4:bd:e5:12:db:99,-1,50709,0,128,78,0,0,benign,normal
10.71.65.56,138,10.71.255.255,138,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,80:a9:97:11:a6:8d,-1,16766,0,64,202,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416977653,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008451305,55785,0,64,2528,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416980129,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008451305,55787,0,64,738,0,0,benign,normal
10.71.65.58,34374,142.251.130.14,443,501,0,TCP,0,3416980815,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,4008451305,55788,0,64,176,0,0,benign,normal
142.251.130.14,443,10.71.65.58,34374,474,0,TCP,0,4008451305,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,3416978891,52163,0,117,52,0,0,benign,normal
